movie_id,actor_id
5406,2519
5407,1213
5408,2422
5409,739
5410,2492
5411,2520
5412,2521
5413,2522
5414,2523
5415,1221
5416,856
5417,2524
5418,2525
5419,677
5420,1228
5421,2526
5422,1220
5423,2527
5424,320
5425,2528
5426,2529
5427,2530
5428,1597
5429,2028
5430,2531
5431,1192
5432,356
5433,2532
5434,2533
5435,2534
5436,685
5437,1018
5438,1490
5439,473
5440,2535
5441,2536
5442,2537
5443,2538
5444,2539
5445,177
5446,715
5447,2540
5448,307
5449,479
5450,415
5451,2248
5452,2541
5453,650
5454,2542
5455,1882
5456,2543
5457,263
5458,788
5459,2544
5460,2545
5461,1237
5462,1888
5463,2546
5464,2132
5465,1019
5466,739
5467,466
5468,305
5469,644
5470,26
5471,859
5472,1846
5473,737
5474,2547
5475,1307
5476,2548
5477,737
5478,2549
5479,1268
5480,2550
5481,2551
5482,405
5483,26
5484,249
5485,206
5486,490
5487,2552
5488,141
5489,2553
5490,468
5491,2554
5492,2555
5493,2556
5494,2557
5495,1343
5496,1540
5497,124
5498,2558
5499,2559
5500,352
5501,2560
5502,1201
5503,2561
5504,2562
5505,2003
5506,7
5507,468
5508,2563
5509,1366
5510,767
5511,716
5512,2564
5513,2565
5514,2566
5515,28
5516,2512
5517,2567
5518,633
5519,383
5520,340
5521,259
5522,106
5523,2568
5524,2569
5525,175
5526,2570
5527,504
5528,2319
5529,2571
5530,156
5531,2572
5532,2573
5533,276
5534,1495
5535,2574
5536,2575
5537,2435
5538,40
5539,101
5540,2576
5541,2577
5542,1222
5543,2578
5544,2579
5545,2580
5546,2581
5547,450
5548,285
5549,2582
5550,2583
5551,1832
5552,667
5553,2584
5554,2585
5555,2586
5556,2587
5557,2349
5558,2588
5559,2589
5560,2590
5561,2591
5562,1903
5563,2059
5564,576
5565,2592
5566,1306
5567,2593
5568,2594
5569,283
5570,2595
5571,2596
5572,310
5573,619
5574,2597
5575,357
5576,2598
5577,634
5578,2599
5579,2600
5580,2601
5581,71
5582,2602
5583,26
5584,2603
5585,696
5586,2604
5587,949
5588,714
5589,2605
5590,2606
5591,713
5592,2607
5593,2608
5594,352
5595,466
5596,2609
5597,210
5598,2610
5599,2259
5600,114
5601,512
5602,2611
5603,226
5604,2612
5605,157
5606,439
5607,71
5608,2613
5609,2406
5610,33
5611,1628
5612,2614
5613,357
5614,2615
5615,1981
5616,2616
5617,526
5618,2617
5619,696
5620,2618
5621,2619
5622,2620
5623,2154
5624,286
5625,2621
5626,564
5627,1212
5628,2622
5629,195
5630,2623
5631,362
5632,2624
5633,2625
5634,400
5635,2626
5636,2627
5637,1929
5638,184
5639,305
5640,227
5641,85
5642,644
5643,2628
5644,818
5645,540
5646,2629
5647,578
5648,2630
5649,748
5650,1090
5651,2631
5652,2632
5653,48
5654,2633
5655,1544
5656,2634
5657,262
5658,546
5659,1090
5660,2635
5661,137
5662,2636
5663,2637
5664,669
5665,711
5666,307
5667,177
5668,114
5669,421
5670,2638
5671,377
5672,2639
5673,827
5674,22
5675,2640
5676,2641
5677,2642
5678,109
5679,2643
5680,696
5681,1434
5682,934
5683,2644
5684,329
5685,2645
5686,2646
5687,104
5688,2647
5689,200
5690,2648
5691,1846
5692,2649
5693,2650
5694,1814
5695,21
5696,45
5697,2651
5698,2652
5699,2653
5700,401
5701,2654
5702,718
5703,594
5704,2655
5705,2656
5706,1
5707,918
5708,36
5709,2657
5710,864
5711,2658
5712,312
5713,208
5714,2659
5715,937
5716,1583
5717,60
5718,2660
5719,2661
5720,2662
5721,102
5722,2663
5723,541
5724,1654
5725,818
5726,2664
5727,2665
5728,2666
5729,242
5730,2566
5731,2667
5732,215
5733,565
5734,2668
5735,2669
5736,1173
5737,1389
5738,955
5739,1200
5740,340
5741,2182
5742,2194
5743,2670
5744,596
5745,2671
5746,324
5747,2672
5748,2673
5749,2055
5750,2674
5751,2675
5752,1987
5753,959
5754,2676
5755,2677
5756,2678
5757,283
5758,2284
5759,2679
5760,1831
5761,75
5762,819
5763,2680
5764,2333
5765,2681
5766,2682
5767,2683
5768,910
5769,2684
5770,2182
5771,2685
5772,295
5773,2686
5774,1359
5775,51
5776,719
5777,2687
5778,308
5779,252
5780,2688
5781,2689
5782,242
5783,2690
5784,2691
5785,124
5786,2692
5787,162
5788,944
5789,2693
5790,2694
5791,2573
5792,619
5793,2695
5794,1417
5795,1372
5796,1755
5797,297
5798,2696
5799,673
5800,2697
5801,2698
5802,551
5803,534
5804,875
5805,1172
5806,85
5807,2506
5808,175
5809,2699
5810,2700
5811,115
5812,2701
5813,2702
5814,930
5815,2703
5816,2704
5817,1115
5818,352
5819,2705
5820,154
5821,2333
5822,2706
5823,403
5824,2215
5825,2707
5826,31
5827,142
5828,633
5829,85
5830,594
5831,2708
5832,448
5833,2474
5834,26
5835,1263
5836,2709
5837,1145
5838,174
5839,2710
5840,320
5841,718
5842,2711
5843,469
5844,2712
5845,655
5846,2713
5847,2416
5848,1307
5849,180
5850,533
5851,2714
5852,2715
5853,69
5854,2716
5855,331
5856,1368
5857,324
5858,2717
5859,403
5860,1329
5861,2718
5862,2544
5863,2719
5864,1145
5865,2720
5866,619
5867,178
5868,378
5869,2721
5870,491
5871,102
5872,1261
5873,2081
5874,346
5875,158
5876,383
5877,2722
5878,238
5879,2723
5880,194
5881,2724
5882,142
5883,2725
5884,2726
5885,1833
5886,2727
5887,804
5888,310
5889,2728
5890,2729
5891,2730
5892,2731
5893,2732
5894,1661
5895,357
5896,2733
5897,2734
5898,1681
5899,2735
5900,2736
5901,2737
5902,1946
5903,212
5904,224
5905,2236
5906,564
5907,206
5908,379
5909,1971
5910,2738
5911,2739
5912,2740
5913,428
5914,2741
5915,401
5916,71
5917,761
5918,2742
5919,2743
5920,507
5921,2744
5922,34
5923,72
5924,432
5925,2745
5926,2746
5927,2747
5928,2748
5929,142
5930,2749
5931,2750
5932,1079
5933,2751
5934,1764
5935,2752
5936,26
5937,1329
5938,2753
5939,2754
5940,2755
5941,2756
5942,2757
5943,1791
5944,1
5945,343
5946,328
5947,2758
5948,439
5949,2759
5950,2760
5951,2761
5952,371
5953,2762
5954,267
5955,2763
5956,2764
5957,2765
5958,2766
5959,242
5960,2767
5961,1321
5962,1527
5963,224
5964,1613
5965,2768
5966,2769
5967,2770
5968,7
5969,34
5970,2642
5971,608
5972,310
5973,2771
5974,2772
5975,996
5976,93
5977,1239
5978,1071
5979,2773
5980,1831
5981,28
5982,2727
5983,289
5984,726
5985,320
5986,2774
5987,1141
5988,2775
5989,448
5990,2776
5991,2777
5992,2778
5993,249
5994,1263
5995,2169
5996,2779
5997,1857
5998,538
5999,179
6000,2326
6001,383
6002,2780
6003,1228
6004,2781
6005,401
6006,2052
6007,1437
6008,2782
6009,1247
6010,2783
6011,1953
6012,2784
6013,2785
6014,1571
6015,2786
6016,2787
6017,2788
6018,664
6019,2789
6020,251
6021,464
6022,71
6023,2790
6024,2791
6025,606
6026,1526
6027,1497
6028,2792
6029,1190
6030,71
6031,382
6032,371
6033,2793
6034,2794
6035,1183
6036,2795
6037,2796
6038,240
6039,314
6040,2797
6041,1791
6042,2798
6043,85
6044,1307
6045,2799
6046,1073
6047,2800
6048,328
6049,32
6050,2724
6051,333
6052,2801
6053,469
6054,7
6055,704
6056,2802
6057,1771
6058,2803
6059,2804
6060,2805
6061,65
6062,2806
6063,45
6064,2807
6065,1852
6066,2808
6067,2809
6068,2810
6069,1811
6070,33
6071,2811
6072,2812
6073,38
6074,146
6075,2813
6076,2531
6077,2236
6078,2814
6079,2726
6080,2815
6081,82
6082,140
6083,2816
6084,279
6085,2817
6086,124
6087,2818
6088,2819
6089,2820
6090,2821
6091,2822
6092,2823
6093,2824
6094,2825
6095,2826
6096,623
6097,2827
6098,480
6099,2828
6100,2829
6101,639
6102,793
6103,2830
6104,1005
6105,307
6106,2831
6107,2832
6108,2833
6109,810
6110,1317
6111,141
6112,2475
6113,2435
6114,276
6115,381
6116,101
6117,2834
6118,442
6119,2835
6120,2836
6121,1099
6122,1721
6123,1059
6124,755
6125,946
6126,2837
6127,440
6128,2838
6129,174
6130,2839
6131,1253
6132,2840
6133,889
6134,633
6135,36
6136,2841
6137,2842
6138,238
6139,2843
6140,47
6141,866
6142,2844
6143,1092
6144,308
6145,93
6146,2845
6147,290
6148,2846
6149,2847
6150,2848
6151,2849
6152,2850
6153,379
6154,2851
6155,2852
6156,2726
6157,639
6158,2853
6159,2854
6160,2222
6161,2855
6162,2856
6163,1440
6164,2857
6165,1069
6166,2858
6167,2859
6168,1396
6169,2860
6170,2861
6171,157
6172,1410
6173,2862
6174,2863
6175,2864
6176,1997
6177,2865
6178,2866
6179,739
6180,2867
6181,1013
6182,2821
6183,2868
6184,2869
6185,2870
6186,2871
6187,2872
6188,252
6189,2873
6190,1564
6191,2874
6192,202
6193,2875
6194,2012
6195,2876
6196,42
6197,2877
6198,594
6199,767
6200,312
6201,320
6202,2878
6203,2879
6204,2880
6205,2881
6206,1885
6207,234
6208,1083
6209,2882
6210,1276
6211,800
6212,2883
6213,74
6214,1902
6215,2884
6216,2885
6217,1264
6218,2886
6219,90
6220,2887
6221,547
6222,606
6223,670
6224,2888
6225,2889
6226,2890
6227,2891
6228,2892
6229,770
6230,2893
6231,2894
6232,444
6233,2319
6234,480
6235,474
6236,2895
6237,30
6238,26
6239,2896
6240,2897
6241,104
6242,26
6243,2898
6244,115
6245,2899
6246,2750
6247,352
6248,49
6249,2900
6250,2406
6251,2901
6252,2902
6253,2903
6254,2904
6255,216
6256,2905
6257,2906
6258,57
6259,2864
6260,178
6261,195
6262,2907
6263,757
6264,140
6265,484
6266,1046
6267,157
6268,2908
6269,303
6270,2909
6271,2910
6272,1201
6273,2911
6274,2912
6275,312
6276,1735
6277,2913
6278,667
6279,2914
6280,2915
6281,2916
6282,2917
6283,1753
6284,2918
6285,2919
6286,638
6287,1755
6288,1814
6289,298
6290,166
6291,2920
6292,2921
6293,2922
6294,1690
6295,2923
6296,667
6297,2924
6298,178
6299,2128
6300,192
6301,448
6302,1949
6303,2694
6304,750
6305,972
6306,2925
6307,222
6308,2926
6309,2927
6310,2928
6311,2929
6312,2930
6313,2931
6314,474
6315,1396
6316,101
6317,929
6318,555
6319,2932
6320,259
6321,319
6322,2933
6323,1234
6324,750
6325,124
6326,2934
6327,2935
6328,177
6329,2936
6330,2937
6331,331
6332,1811
6333,2938
6334,1034
6335,2939
6336,2940
6337,2941
6338,2942
6339,2943
6340,818
6341,2929
6342,2944
6343,2945
6344,1268
6345,2316
6346,2946
6347,2947
6348,2948
6349,2949
6350,1069
6351,1130
6352,2950
6353,148
6354,34
6355,1062
6356,556
6357,2951
6358,178
6359,90
6360,2952
6361,2931
6362,688
6363,2953
6364,466
6365,2954
6366,2955
6367,175
6368,2367
6369,831
6370,2956
6371,2957
6372,1253
6373,1355
6374,1329
6375,2958
6376,2959
6377,2960
6378,85
6379,606
6380,2961
6381,813
6382,762
6383,71
6384,28
6385,2962
6386,1570
6387,594
6388,2963
6389,2964
6390,2965
6391,301
6392,1
6393,2114
6394,2966
6395,1982
6396,326
6397,2967
6398,2968
6399,2969
6400,2970
6401,2971
6402,171
6403,163
6404,2972
6405,310
6406,673
6407,911
6408,2973
6409,740
6410,2974
6411,1699
6412,890
6413,2975
6414,637
6415,101
6416,1201
6417,2976
6418,2977
6419,370
6420,251
6421,2144
6422,2169
6423,786
6424,2978
6425,2979
6426,1734
6427,2850
6428,2980
6429,2981
6430,770
6431,2982
6432,2983
6433,1185
6434,2984
6435,643
6436,2985
6437,253
6438,13
6439,2986
6440,1000
6441,2987
6442,2988
6443,2989
6444,2990
6445,2991
6446,726
6447,2992
6448,127
6449,194
6450,1143
6451,1048
6452,864
6453,370
6454,2993
6455,2994
6456,24
6457,1223
6458,1730
6459,479
6460,469
6461,2995
6462,2996
6463,2765
6464,464
6465,371
6466,2997
6467,2998
6468,1292
6469,34
6470,864
6471,719
6472,2999
6473,526
6474,3000
6475,3001
6476,484
6477,3002
6478,3003
6479,346
6480,3004
6481,2601
6482,346
6483,3005
6484,2434
6485,3006
6486,827
6487,9
6488,858
6489,3007
6490,3008
6491,1706
6492,3009
6493,115
6494,1534
6495,3010
6496,103
6497,1213
6498,774
6499,3011
6500,3012
6501,3013
6502,3014
6503,415
6504,3015
6505,2169
6506,525
6507,3016
6508,514
6509,3017
6510,1559
6511,170
6512,3018
6513,3019
6514,3020
6515,1658
6516,3021
6517,432
6518,3022
6519,3023
6520,3024
6521,1640
6522,3025
6523,401
6524,3026
6525,3027
6526,473
6527,3028
6528,719
6529,3029
6530,469
6531,122
6532,3030
6533,3031
6534,3032
6535,1235
6536,1233
6537,168
6538,458
6539,491
6540,2506
6541,1253
6542,3033
6543,49
6544,3034
6545,1122
6546,1586
6547,3035
6548,2802
6549,3036
6550,262
6551,781
6552,3037
6553,3038
6554,994
6555,1626
6556,1905
6557,399
6558,1359
6559,3039
6560,3040
6561,1686
6562,26
6563,696
6564,2307
6565,1832
6566,225
6567,722
6568,3041
6569,3042
6570,3043
6571,426
6572,3044
6573,1
6574,1301
6575,1261
6576,3045
6577,1287
6578,799
6579,758
6580,3046
6581,692
6582,3047
6583,3048
6584,3049
6585,3050
6586,328
6587,3051
6588,826
6589,64
6590,3052
6591,3053
6592,3054
6593,531
6594,788
6595,3055
6596,3056
6597,1353
6598,3057
6599,1628
6600,3058
6601,200
6602,3059
6603,3060
6604,89
6605,910
6606,1907
6607,1396
6608,3061
6609,3062
6610,3063
6611,793
6612,168
6613,3064
6614,3065
6615,3066
6616,3067
6617,3068
6618,106
6619,2680
6620,371
6621,2506
6622,409
6623,186
6624,3069
6625,3070
6626,124
6627,3071
6628,1222
6629,747
6630,1832
6631,28
6632,1089
6633,1343
6634,3072
6635,1868
6636,564
6637,464
6638,1902
6639,3073
6640,3074
6641,3075
6642,3076
6643,483
6644,149
6645,792
6646,767
6647,3077
6648,2290
6649,3078
6650,3079
6651,3080
6652,3081
6653,90
6654,3082
6655,3083
6656,3084
6657,3085
6658,569
6659,384
6660,3086
6661,3087
6662,339
6663,3088
6664,3089
6665,696
6666,564
6667,3090
6668,3091
6669,1654
6670,3092
6671,3093
6672,3094
6673,3095
6674,2435
6675,172
6676,26
6677,3096
6678,215
6679,1001
6680,876
6681,3097
6682,3098
6683,1077
6684,3099
6685,438
6686,3100
6687,82
6688,316
6689,1818
6690,3101
6691,757
6692,3102
6693,3103
6694,423
6695,867
6696,3104
6697,3105
6698,1628
6699,2827
6700,3106
6701,1904
6702,613
6703,3107
6704,3108
6705,3109
6706,1329
6707,3110
6708,748
6709,3111
6710,640
6711,3112
6712,48
6713,87
6714,175
6715,320
6716,3113
6717,253
6718,448
6719,1978
6720,2733
6721,3114
6722,3115
6723,108
6724,1179
6725,175
6726,719
6727,126
6728,3116
6729,2782
6730,3117
6731,339
6732,993
6733,3118
6734,3119
6735,2028
6736,3120
6737,378
6738,3121
6739,2444
6740,3122
6741,1447
6742,3123
6743,3124
6744,3125
6745,1422
6746,3126
6747,37
6748,3127
6749,1353
6750,2991
6751,98
6752,3128
6753,3129
6754,704
6755,3130
6756,3131
6757,3132
6758,1065
6759,1379
6760,2601
6761,866
6762,3133
6763,3134
6764,1606
6765,3135
6766,3136
6767,3137
6768,3138
6769,567
6770,1164
6771,1465
6772,2830
6773,3139
6774,906
6775,3140
6776,322
6777,3141
6778,512
6779,3142
6780,3143
6781,3144
6782,328
6783,3145
6784,352
6785,718
6786,3146
6787,1213
6788,3147
6789,3148
6790,792
6791,3149
6792,3150
6793,3151
6794,252
6795,161
6796,3152
6797,126
6798,3153
6799,3154
6800,2802
6801,918
6802,3155
6803,119
6804,3156
6805,3157
6806,793
6807,426
6808,1838
6809,1868
6810,3158
6811,3159
6812,3160
6813,1990
6814,3082
6815,3161
6816,2296
6817,126
6818,341
6819,818
6820,3162
6821,1301
6822,3163
6823,1550
6824,796
6825,1320
6826,718
6827,3164
6828,3165
6829,225
6830,3166
6831,914
6832,122
6833,3167
6834,424
6835,1137
6836,3168
6837,3169
6838,149
6839,3170
6840,3171
6841,3172
6842,3173
6843,1202
6844,432
6845,3174
6846,172
6847,546
6848,215
6849,3175
6850,3176
6851,3177
6852,3178
6853,340
6854,124
6855,3179
6856,437
6857,3180
6858,3181
6859,1088
6860,796
6861,3182
6862,1945
6863,3183
6864,383
6865,1108
6866,835
6867,3184
6868,2416
6869,1260
6870,3185
6871,219
6872,667
6873,1108
6874,3186
6875,2783
6876,3187
6877,3188
6878,2798
6879,606
6880,464
6881,1583
6882,3189
6883,3190
6884,329
6885,3191
6886,1818
6887,1378
6888,102
6889,3192
6890,3193
6891,3194
6892,3195
6893,3196
6894,3197
6895,2287
6896,3198
6897,3199
6898,2802
6899,526
6900,3200
6901,735
6902,3201
6903,793
6904,2502
6905,3202
6906,169
6907,2224
6908,383
6909,1363
6910,937
6911,2517
6912,3203
6913,40
6914,3204
6915,3205
6916,3206
6917,415
6918,373
6919,1010
6920,1396
6921,3207
6922,3208
6923,3209
6924,1204
6925,3210
6926,506
6927,3211
6928,3212
6929,3213
6930,2946
6931,242
6932,1319
6933,3214
6934,3215
6935,3216
6936,737
6937,470
6938,3217
6939,1024
6940,1310
6941,3218
6942,3219
6943,3220
6944,916
6945,713
6946,2227
6947,93
6948,3221
6949,458
6950,886
6951,577
6952,644
6953,426
6954,3222
6955,3223
6956,87
6957,3224
6958,718
6959,1786
6960,3225
6961,206
6962,1768
6963,201
6964,26
6965,763
6966,3226
6967,3227
6968,1378
6969,3228
6970,3229
6971,3230
6972,330
6973,3231
6974,310
6975,3006
6976,3232
6977,1768
6978,73
6979,647
6980,3233
6981,49
6982,2189
6983,3234
6984,3235
6985,45
6986,3236
6987,3237
6988,1768
6989,2945
6990,1791
6991,2414
6992,440
6993,154
6994,286
6995,445
6996,1276
6997,2059
6998,3238
6999,3239
7000,3240
7001,3241
7002,3242
7003,3243
7004,3244
7005,699
7006,3245
7007,3246
7008,3247
7009,739
7010,403
7011,3248
7012,3249
7013,1656
7014,1785
7015,48
7016,3250
7017,3251
7018,238
7019,343
7020,2631
7021,269
7022,3252
7023,1583
7024,444
7025,414
7026,739
7027,73
7028,3253
7029,3254
7030,3255
7031,2809
7032,383
7033,1676
7034,2743
7035,2622
7036,3256
7037,73
7038,820
7039,149
7040,3257
7041,1721
7042,3258
7043,3259
7044,869
7045,1923
7046,2841
7047,3260
7048,1238
7049,3261
7050,3262
7051,2830
7052,3263
7053,1372
7054,1202
7055,3264
7056,1367
7057,1396
7058,529
7059,3265
7060,774
7061,3266
7062,7
7063,2115
7064,1137
7065,29
7066,1256
7067,2873
7068,149
7069,1833
7070,3267
7071,3268
7072,1998
7073,3269
7074,1929
7075,3270
7076,2387
7077,757
7078,804
7079,3271
7080,2267
7081,3272
7082,181
7083,3273
7084,3274
7085,462
7086,1140
7087,3275
7088,3179
7089,469
7090,3276
7091,3277
7092,786
7093,2631
7094,1674
7095,3278
7096,3279
7097,3280
7098,195
7099,172
7100,3281
7101,3282
7102,3283
7103,3284
7104,3285
7105,273
7106,3286
7107,2574
7108,52
7109,3287
7110,3288
7111,1320
7112,152
7113,3289
7114,3290
7115,3291
7116,308
7117,2462
7118,781
7119,2339
7120,2115
7121,32
7122,3292
7123,550
7124,621
7125,3293
7126,3294
7127,3295
7128,873
7129,3296
7130,3297
7131,3298
7132,177
7133,1044
7134,3299
7135,3300
7136,3301
7137,1363
7138,468
7139,2710
7140,3302
7141,240
7142,3303
7143,1933
7144,2631
7145,525
7146,3304
7147,1268
7148,3305
7149,3306
7150,3307
7151,526
7152,3308
7153,832
7154,3309
7155,3310
7156,3311
7157,858
7158,3312
7159,1198
7160,3313
7161,3314
7162,3315
7163,3316
7164,827
7165,3317
7166,340
7167,3318
7168,1768
7169,918
7170,3319
7171,931
7172,3320
7173,3321
7174,3322
7175,1292
7176,994
7177,1501
7178,3323
7179,3324
7180,3325
7181,3326
7182,3327
7183,1571
7184,3328
7185,3329
7186,3330
7187,3331
7188,276
7189,3332
7190,3333
7191,124
7192,3334
7193,3335
7194,2296
7195,3336
7196,3337
7197,3338
7198,56
7199,3339
7200,2798
7201,889
7202,274
7203,343
7204,3340
7205,3341
7206,3342
7207,1873
7208,3343
7209,3344
7210,362
7211,3345
7212,28
7213,1275
7214,3346
7215,3347
7216,3348
7217,1027
7218,3349
7219,3350
7220,106
7221,3351
7222,3352
7223,739
7224,3353
7225,1480
7226,3354
7227,3355
7228,3356
7229,1285
7230,3357
7231,3358
7232,3359
7233,606
7234,135
7235,623
7236,3360
7237,3361
7238,1627
7239,3362
7240,62
7241,3363
7242,3364
7243,1137
7244,580
7245,1888
7246,3365
7247,3366
7248,2924
7249,2349
7250,200
7251,925
7252,508
7253,3367
7254,178
7255,1507
7256,3368
7257,3369
7258,3370
7259,3371
7260,480
7261,422
7262,3372
7263,3373
7264,3374
7265,1802
7266,2159
7267,3372
7268,3375
7269,306
7270,3376
7271,1628
7272,3377
7273,3378
7274,341
7275,1253
7276,864
7277,3379
7278,450
7279,3380
7280,3381
7281,3382
7282,3383
7283,3384
7284,242
7285,3385
7286,118
7287,124
7288,3386
7289,3387
7290,3388
7291,333
7292,1505
7293,3389
7294,3390
7295,1964
7296,1379
7297,310
7298,1758
7299,525
7300,3391
7301,1127
7302,2553
7303,423
7304,635
7305,224
7306,3392
7307,28
7308,3393
7309,26
7310,3394
7311,1846
7312,1678
7313,3395
7314,415
7315,3396
7316,2791
7317,3397
7318,295
7319,307
7320,3398
7321,670
7322,3399
7323,1432
7324,3400
7325,1258
7326,3401
7327,3402
7328,3403
7329,423
7330,3404
7331,3405
7332,43
7333,1905
7334,212
7335,2243
7336,942
7337,3406
7338,3407
7339,3408
7340,2877
7341,3409
7342,694
7343,3410
7344,1417
7345,794
7346,3411
7347,3412
7348,3413
7349,3414
7350,400
7351,3415
7352,3416
7353,3417
7354,258
7355,432
7356,3418
7357,3419
7358,1108
7359,45
7360,3420
7361,1991
7362,3421
7363,517
7364,382
7365,3422
7366,674
7367,3423
7368,328
7369,3424
7370,785
7371,3425
7372,174
7373,1059
7374,3426
7375,523
7376,2675
7377,3427
7378,3106
7379,3428
7380,3429
7381,3430
7382,1054
7383,371
7384,918
7385,3431
7386,722
7387,252
7388,681
7389,2593
7390,3432
7391,3433
7392,185
7393,2143
7394,3434
7395,2467
7396,480
7397,3435
7398,168
7399,3436
7400,3437
7401,175
7402,3438
7403,3439
7404,994
7405,298
7406,3440
7407,310
7408,27
7409,1300
7410,3441
7411,3442
7412,220
7413,2000
7414,3443
7415,3444
7416,1453
7417,3445
7418,3446
7419,1260
7420,121
7421,986
7422,3447
7423,767
7424,719
7425,3448
7426,73
7427,1023
7428,1141
7429,329
7430,3449
7431,3450
7432,352
7433,340
7434,1130
7435,469
7436,3451
7437,3452
7438,1090
7439,214
7440,3453
7441,1519
7442,3454
7443,599
7444,26
7445,1815
7446,375
7447,3455
7448,415
7449,3456
7450,1652
7451,3457
7452,655
7453,2264
7454,1466
7455,45
7456,3458
7457,3459
7458,3460
7459,3461
7460,3462
7461,934
7462,3463
7463,177
7464,3464
7465,3465
7466,3466
7467,1656
7468,644
7469,1943
7470,3467
7471,3468
7472,2281
7473,647
7474,2694
7475,85
7476,442
7477,3469
7478,675
7479,3470
7480,1213
7481,175
7482,796
7483,3471
7484,1727
7485,3472
7486,484
7487,640
7488,3366
7489,3473
7490,3474
7491,925
7492,3475
7493,931
7494,597
7495,3476
7496,3477
7497,3478
7498,2924
7499,1676
7500,997
7501,3479
7502,3480
7503,446
7504,3481
7505,367
7506,115
7507,2679
7508,937
7509,2822
7510,305
7511,3482
7512,3483
7513,1283
7514,3484
7515,3485
7516,3486
7517,68
7518,2226
7519,442
7520,3487
7521,1135
7522,33
7523,3123
7524,3478
7525,3488
7526,3489
7527,177
7528,1832
7529,140
7530,1247
7531,3490
7532,669
7533,3491
7534,1190
7535,141
7536,861
7537,3492
7538,3493
7539,3494
7540,3495
7541,3496
7542,853
7543,1981
7544,3497
7545,1515
7546,165
7547,3498
7548,3499
7549,3500
7550,790
7551,1624
7552,469
7553,3501
7554,2802
7555,3502
7556,1213
7557,3503
7558,1011
7559,3504
7560,681
7561,1907
7562,3505
7563,3506
7564,3418
7565,3507
7566,1624
7567,1425
7568,3508
7569,3509
7570,3510
7571,697
7572,3511
7573,186
7574,3512
7575,3513
7576,1155
7577,2506
7578,251
7579,3514
7580,946
7581,215
7582,298
7583,437
7584,666
7585,400
7586,1341
7587,71
7588,3515
7589,696
7590,2454
7591,378
7592,3516
7593,1090
7594,3517
7595,526
7596,3518
7597,3519
7598,2012
7599,3313
7600,3520
7601,177
7602,3521
7603,3522
7604,1301
7605,3523
7606,254
7607,3524
7608,448
7609,3525
7610,564
7611,2027
7612,3526
7613,202
7614,437
7615,3527
7616,762
7617,3528
7618,3529
7619,3530
7620,3531
7621,876
7622,1680
7623,3532
7624,677
7625,3533
7626,100
7627,3534
7628,3535
7629,3536
7630,1108
7631,1081
7632,3537
7633,3538
7634,458
7635,382
7636,378
7637,2333
7638,352
7639,3539
7640,3540
7641,3541
7642,3542
7643,38
7644,184
7645,3543
7646,3544
7647,1029
7648,306
7649,124
7650,1697
7651,696
7652,3545
7653,1092
7654,1202
7655,3546
7656,3547
7657,437
7658,85
7659,3548
7660,3549
7661,3550
7662,3551
7663,1258
7664,696
7665,2936
7666,343
7667,3552
7668,3553
7669,1108
7670,1253
7671,3554
7672,1085
7673,3555
7674,34
7675,3556
7676,3557
7677,448
7678,3558
7679,175
7680,177
7681,3559
7682,1351
7683,61
7684,71
7685,3560
7686,3561
7687,3562
7688,1323
7689,464
7690,2410
7691,3563
7692,708
7693,3564
7694,1261
7695,2777
7696,526
7697,3565
7698,3566
7699,3567
7700,3568
7701,3569
7702,3570
7703,2492
7704,3571
7705,3572
7706,3573
7707,3574
7708,1754
7709,2676
7710,3575
7711,3576
7712,3577
7713,3578
7714,3579
7715,31
7716,175
7717,3580
7718,333
7719,448
7720,3276
7721,3581
7722,1310
7723,3582
7724,36
7725,3539
7726,3583
7727,3584
7728,3585
7729,3323
7730,826
7731,3586
7732,1713
7733,118
7734,737
7735,3587
7736,3588
7737,1135
7738,786
7739,3589
7740,3590
7741,3591
7742,3592
7743,103
7744,3593
7745,1923
7746,3594
7747,3595
7748,3596
7749,85
7750,3597
7751,3598
7752,3599
7753,3600
7754,439
7755,3601
7756,174
7757,3602
7758,548
7759,717
7760,2726
7761,1086
7762,934
7763,251
7764,1505
7765,3603
7766,3604
7767,3605
7768,3606
7769,450
7770,3607
7771,567
7772,3608
7773,3609
7774,7
7775,3610
7776,3611
7777,442
7778,732
7779,3612
7780,383
7781,3613
7782,792
7783,3614
7784,3615
7785,1276
7786,3616
7787,2186
7788,3617
7789,3618
7790,3619
7791,726
7792,356
7793,289
7794,3620
7795,219
7796,3621
7797,360
7798,3622
7799,2046
7800,3623
7801,3624
7802,340
7803,87
7804,3625
7805,3626
7806,739
7807,696
7808,3627
7809,788
7810,2366
7811,669
7812,3628
7813,1276
7814,3629
7815,3630
7816,439
7817,3631
7818,1213
7819,3632
7820,178
7821,259
7822,346
7823,215
7824,82
7825,215
7826,3633
7827,3634
7828,400
7829,538
7830,3635
7831,714
7832,3636
7833,3637
7834,918
7835,307
7836,2419
7837,1907
7838,253
7839,3638
7840,3639
7841,3640
7842,3641
7843,3642
7844,3643
7845,3644
7846,1728
7847,918
7848,1991
7849,525
7850,144
7851,3645
7852,3646
7853,3647
7854,253
7855,24
7856,2338
7857,719
7858,1010
7859,3648
7860,3649
7861,3650
7862,2319
7863,1260
7864,606
7865,352
7866,3651
7867,3652
7868,3653
7869,3654
7870,343
7871,3655
7872,3656
7873,28
7874,2412
7875,177
7876,728
